,benefit_citation,year,benefit_country,benefit_n,benefit_type,benefit_net,benefit_currency,benefit_healthorprod,benefit_healthorprod_details,benefit_location,benefit_pollutant,benefit_pollutant_details,benefit_pollutant_old,benefit_mortalityincluded (1=yes),benefit_mortality_details,benefit_elevated,benefit_descriptionofelevatedconcentration,benefit_studytype,benefit_notes,benefit_model or experiment,benefit_model_inputs_list,benefit_studydetails,benefit_specificlocation,benefit_metric_details,benefit_descriptionofscenarios,benefit_officerezschool,benefit_errorbars,benefit_costs_considered,FACTOR,Country Name,ppp,combinedfactor,netnew
213,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
214,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
215,"Asere et al., 2016",2016,Latvia,4,ventilation,211.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,133.3356761804369
216,"Asere et al., 2016",2016,Latvia,4,ventilation,220.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,139.0229799037731
217,"Asere et al., 2016",2016,Latvia,4,ventilation,220.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,139.0229799037731
218,"Asere et al., 2016",2016,Latvia,4,ventilation,220.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,139.0229799037731
219,"Asere et al., 2016",2016,Latvia,4,ventilation,220.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,139.0229799037731
220,"Asere et al., 2016",2016,Latvia,4,ventilation,220.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,139.0229799037731
221,"Asere et al., 2016",2016,Latvia,4,ventilation,220.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,139.0229799037731
222,"Asere et al., 2016",2016,Latvia,4,ventilation,220.0,,performance,,combination,multiple,,pm,,,0.0,none,model ,,model ,,"Olli Seppänen summarized results from several researches in equations 3 and 4 and made a model that let forecast human productivity changes on different ventilation rates. This model is based on 9 researches that studied call canter employees productivity where a lot of people were in
the rooms. Based on this it can also be used for different cases with many people like schools or kindergartens. The
model is made for ventilation rate changes from 6.5 l/s to 47 l/s per person [18].","Liepaja municipality, Latvia",,4 ventilation scenarios,"public sector buildings (3 kindergartens, 2 schools, 1 municipality police department, 1 administrative building, and 1 museum)",,,1.3041890561143232,Latvia,0.484533,0.6319226359262413,139.0229799037731
